Source,Target,Type,Id,Label,Weight,filter_keep_edge
rosielepamela1,marcosaraujjoo,Directed,157,,3,true
LirioLirioli,marcosaraujjoo,Directed,141,,3,true
AstralSandro,marcosaraujjoo,Directed,134,,3,true
catarinabioband,marcosaraujjoo,Directed,116,,4,true
Repente40,marcosaraujjoo,Directed,112,,4,true
Mamarjl,marcosaraujjoo,Directed,110,,4,true
AndreiaPatroci2,marcosaraujjoo,Directed,84,,5,true
Cf70Cristina,marcosaraujjoo,Directed,32,,7,true
GuedesMyrna,zurenemanique,Directed,3426,,1,true
GuedesMyrna,lazarorosa25,Directed,3415,,1,true
GuedesMyrna,CarlosS48442375,Directed,3414,,1,true
gayLulista13,fonncllau10,Directed,2676,,1,true
gayLulista13,giordano_girl,Directed,2675,,1,true
gayLulista13,jamlima77,Directed,2674,,1,true
gayLulista13,lazarorosa25,Directed,2673,,1,true
gayLulista13,lolaescreva,Directed,2672,,1,true
gayLulista13,nandatorres21,Directed,2671,,1,true
gayLulista13,netto41,Directed,2670,,1,true
gayLulista13,oicram2016,Directed,2669,,1,true
gayLulista13,euailze,Directed,2668,,1,true
gayLulista13,tuittage,Directed,2667,,1,true
gayLulista13,zurenemanique,Directed,2666,,1,true
gayLulista13,velhodoriorj,Directed,2658,,1,true
gayLulista13,eliiwelton,Directed,2656,,1,true
gayLulista13,didizinhailha,Directed,2655,,1,true
gayLulista13,NoronhaNoronh4,Directed,2653,,1,true
gayLulista13,OceanAlves,Directed,2652,,1,true
gayLulista13,P_de_Plotino,Directed,2651,,1,true
gayLulista13,PalhaWill,Directed,2650,,1,true
gayLulista13,RonaldoJBBarros,Directed,2649,,1,true
gayLulista13,RonnyCombate,Directed,2648,,1,true
gayLulista13,Rosaniba,Directed,2647,,1,true
gayLulista13,edsozx,Directed,2646,,1,true
gayLulista13,SamuraiChines,Directed,2645,,1,true
gayLulista13,TiciaEvans,Directed,2644,,1,true
gayLulista13,buarqueana13,Directed,2643,,1,true
gayLulista13,cassiooliveir_,Directed,2642,,1,true
gayLulista13,cervejadgarrafa,Directed,2641,,1,true
gayLulista13,cesarcalejon1,Directed,2640,,1,true
gayLulista13,claudiofalatudo,Directed,2639,,1,true
gayLulista13,consallys,Directed,2638,,1,true
gayLulista13,daniduncan,Directed,2637,,1,true
gayLulista13,TelesCombate,Directed,2636,,1,true
gayLulista13,M_Cristian18,Directed,2635,,1,true
gayLulista13,MDu2022,Directed,2591,,1,true
gayLulista13,LulaSilvaLivre,Directed,2590,,1,true
gayLulista13,LucianaMSSanch1,Directed,2589,,1,true
gayLulista13,CarlosS48442375,Directed,2534,,1,true
gayLulista13,CrisSilvaSJC,Directed,2533,,1,true
gayLulista13,Cro_thom,Directed,2532,,1,true
gayLulista13,DREEZ_171,Directed,2531,,1,true
gayLulista13,DielNascimento4,Directed,2530,,1,true
gayLulista13,EdsonFilho74,Directed,2529,,1,true
gayLulista13,IsabelA11063116,Directed,2528,,1,true
gayLulista13,JRBRONKO,Directed,2527,,1,true
gayLulista13,AngelJones_13,Directed,2526,,1,true
gayLulista13,MarcelaSaraivas,Directed,1613,,1,true
gayLulista13,danielmarks17,Directed,336,,2,true
gayLulista13,Dan_SK,Directed,316,,2,true
gayLulista13,sorayabborges,Directed,296,,2,true
gayLulista13,elianeespindo14,Directed,286,,2,true
gayLulista13,MarcianoBrito13,Directed,5,,12,true
MarcianoBrito13,OsBrizolistas,Directed,5799,,1,true
MarcianoBrito13,cesarcalejon1,Directed,5798,,1,true
NoronhaNoronh4,MarcianoBrito13,Directed,5634,,1,true
Regina13Ara,MarcianoBrito13,Directed,5057,,1,true
Janaina61012387,MarcianoBrito13,Directed,4824,,1,true
RegBRAJP,MarcianoBrito13,Directed,4588,,1,true
AstralSandro,MarcianoBrito13,Directed,4430,,1,true
AndreiaPatroci2,MarcianoBrito13,Directed,4287,,1,true
CValgueredo,MarcianoBrito13,Directed,4187,,1,true
ItalobomVictor,MarcianoBrito13,Directed,3495,,1,true
lorenai28604404,MarcianoBrito13,Directed,2957,,1,true
rosielepamela1,MarcianoBrito13,Directed,2198,,1,true
ruth_chagas_51,MarcianoBrito13,Directed,2159,,1,true
zz4fap,MarcianoBrito13,Directed,2087,,1,true
milemile2022,MarcianoBrito13,Directed,1809,,1,true
_kleber_silva,MarcianoBrito13,Directed,1557,,1,true
VoltaPicanha,MarcianoBrito13,Directed,1517,,1,true
acquabubbles,MarcianoBrito13,Directed,1313,,1,true
Soraya41633025,MarcianoBrito13,Directed,1245,,1,true
TEATRO1994,MarcianoBrito13,Directed,1212,,1,true
TniaBarrozo,MarcianoBrito13,Directed,925,,1,true
cmbortowski,MarcianoBrito13,Directed,825,,1,true
conciliele,MarcianoBrito13,Directed,761,,1,true
bot_corno,MarcianoBrito13,Directed,465,,1,true
carlostaurus99,MarcianoBrito13,Directed,455,,1,true
claqueteseca,MarcianoBrito13,Directed,395,,1,true
amerciapps,MarcianoBrito13,Directed,327,,2,true
vaz_eunice,MarcianoBrito13,Directed,324,,2,true
luisalv010474,MarcianoBrito13,Directed,319,,2,true
SoyAlineBatista,MarcianoBrito13,Directed,288,,2,true
Pitchucky,MarcianoBrito13,Directed,270,,2,true
bysincerona,MarcianoBrito13,Directed,262,,2,true
carlosrafer,MarcianoBrito13,Directed,221,,2,true
celsoli66372142,MarcianoBrito13,Directed,204,,2,true
pacato13760420,MarcianoBrito13,Directed,198,,2,true
elizsoares,MarcianoBrito13,Directed,176,,3,true
nadiaprado7,MarcianoBrito13,Directed,146,,3,true
AndrRgo1,MarcianoBrito13,Directed,145,,3,true
Mariatirui,MarcianoBrito13,Directed,136,,3,true
Repente40,MarcianoBrito13,Directed,130,,4,true
luciah1000,MarcianoBrito13,Directed,118,,4,true
Weslley02374166,MarcianoBrito13,Directed,53,,6,true
homo10sapiens,MarcianoBrito13,Directed,30,,7,true
BobNoza,RonnyCombate,Directed,4413,,1,true
BobNoza,cervejadgarrafa,Directed,4412,,1,true
BobNoza,cesarcalejon1,Directed,4410,,1,true
BobNoza,consallys,Directed,4401,,1,true
ac13131313,cesarcalejon1,Directed,1322,,1,true
ac13131313,lazarorosa25,Directed,1321,,1,true
nadiaprado7,OBrizolulista,Directed,1966,,1,true
nadiaprado7,OceanAlves,Directed,1965,,1,true
nadiaprado7,RonaldoJBBarros,Directed,1964,,1,true
nadiaprado7,RonnyCombate,Directed,1963,,1,true
nadiaprado7,TiciaEvans,Directed,1962,,1,true
nadiaprado7,alexandrarubima,Directed,1961,,1,true
nadiaprado7,buarqueana13,Directed,1960,,1,true
nadiaprado7,cassiooliveir_,Directed,1959,,1,true
nadiaprado7,MarcelaSaraivas,Directed,1958,,1,true
nadiaprado7,cervejadgarrafa,Directed,1957,,1,true
nadiaprado7,claudiofalatudo,Directed,1956,,1,true
nadiaprado7,consallys,Directed,1955,,1,true
nadiaprado7,daniduncan,Directed,1954,,1,true
nadiaprado7,danielmarks17,Directed,1953,,1,true
nadiaprado7,didizinhailha,Directed,1952,,1,true
nadiaprado7,elianeespindo14,Directed,1951,,1,true
nadiaprado7,euailze,Directed,1950,,1,true
nadiaprado7,fonncllau10,Directed,1949,,1,true
nadiaprado7,cesarcalejon1,Directed,1948,,1,true
nadiaprado7,giordano_girl,Directed,1947,,1,true
nadiaprado7,M_Cristian18,Directed,1946,,1,true
nadiaprado7,LulaSilvaLivre,Directed,1945,,1,true
nadiaprado7,MDu2022,Directed,1936,,1,true
nadiaprado7,AngelJones_13,Directed,1932,,1,true
nadiaprado7,CarlosS48442375,Directed,1931,,1,true
nadiaprado7,DREEZ_171,Directed,1930,,1,true
nadiaprado7,DielNascimento4,Directed,1929,,1,true
nadiaprado7,EdsonFilho74,Directed,1928,,1,true
nadiaprado7,JRBRONKO,Directed,1927,,1,true
nadiaprado7,lazarorosa25,Directed,1924,,1,true
nadiaprado7,lolaescreva,Directed,1903,,1,true
nadiaprado7,oicram2016,Directed,1900,,1,true
nadiaprado7,sorayabborges,Directed,1899,,1,true
nadiaprado7,zurenemanique,Directed,1898,,1,true
Marilyn45591155,nadiaprado7,Directed,5881,,1,true
Mauro46431491,nadiaprado7,Directed,5600,,1,true
LucliaS35081712,nadiaprado7,Directed,5209,,1,true
Repente40,nadiaprado7,Directed,5140,,1,true
Regina36695692,nadiaprado7,Directed,5085,,1,true
RegBRAJP,nadiaprado7,Directed,5066,,1,true
RobertDCRocha,nadiaprado7,Directed,4896,,1,true
Ritynhaa_silva,nadiaprado7,Directed,4884,,1,true
RoMoraess2,nadiaprado7,Directed,4878,,1,true
Patricia_Paes10,nadiaprado7,Directed,4527,,1,true
AndreiaPatroci2,nadiaprado7,Directed,4339,,1,true
AishaJanne,nadiaprado7,Directed,4079,,1,true
ANTONIOCAJNIOR1,nadiaprado7,Directed,3937,,1,true
AnaXataOficial,nadiaprado7,Directed,3903,,1,true
AndrRgo1,nadiaprado7,Directed,3857,,1,true
Almir_del,nadiaprado7,Directed,3832,,1,true
JSantospez,nadiaprado7,Directed,3508,,1,true
Dan_SK,nadiaprado7,Directed,3252,,1,true
ElianeAugusta,nadiaprado7,Directed,3153,,1,true
Duyoungit,nadiaprado7,Directed,3070,,1,true
lembrandoVoce,nadiaprado7,Directed,2997,,1,true
flavio_bem,nadiaprado7,Directed,2521,,1,true
jeannyy,nadiaprado7,Directed,2461,,1,true
homo10sapiens,nadiaprado7,Directed,2407,,1,true
igormartzell,nadiaprado7,Directed,2394,,1,true
rosielepamela1,nadiaprado7,Directed,2222,,1,true
vaz_eunice,nadiaprado7,Directed,2006,,1,true
upelele01,nadiaprado7,Directed,1985,,1,true
poesierichel,nadiaprado7,Directed,1785,,1,true
ootremcaioxx,nadiaprado7,Directed,1696,,1,true
pacato13760420,nadiaprado7,Directed,1645,,1,true
_kleber_silva,nadiaprado7,Directed,1551,,1,true
_FlavisCarvalho,nadiaprado7,Directed,1544,,1,true
amerciapps,nadiaprado7,Directed,1428,,1,true
acquabubbles,nadiaprado7,Directed,1347,,1,true
allanvitorgtr,nadiaprado7,Directed,1292,,1,true
SoyAlineBatista,nadiaprado7,Directed,1195,,1,true
Sr_nulo,nadiaprado7,Directed,1185,,1,true
Veroavrib,nadiaprado7,Directed,1078,,1,true
Vacinaagora,nadiaprado7,Directed,1063,,1,true
elizsoares,nadiaprado7,Directed,727,,1,true
eng_kelly,nadiaprado7,Directed,704,,1,true
euvithecrown,nadiaprado7,Directed,667,,1,true
edvaldo_fonseca,nadiaprado7,Directed,585,,1,true
bysincerona,nadiaprado7,Directed,573,,1,true
carlosmouramelo,nadiaprado7,Directed,535,,1,true
carlostaurus99,nadiaprado7,Directed,384,,1,true
claqueteseca,nadiaprado7,Directed,374,,1,true
juracema_de,LulaoRei,Directed,2443,,1,true
juracema_de,VanessaCruzs2,Directed,2442,,1,true
juracema_de,lazarorosa25,Directed,2441,,1,true
juracema_de,zurenemanique,Directed,2439,,1,true
ROBERTA57596546,cervejadgarrafa,Directed,4642,,1,true
ROBERTA57596546,cesarcalejon1,Directed,4641,,1,true
ROBERTA57596546,claudiofalatudo,Directed,4640,,1,true
ROBERTA57596546,euailze,Directed,4639,,1,true
ROBERTA57596546,lazarorosa25,Directed,4638,,1,true
ROBERTA57596546,oicram2016,Directed,4637,,1,true
ROBERTA57596546,cassiooliveir_,Directed,4634,,1,true
ROBERTA57596546,buarqueana13,Directed,4622,,1,true
ROBERTA57596546,OBrizolulista,Directed,4621,,1,true
ROBERTA57596546,RonnyCombate,Directed,4612,,1,true
ROBERTA57596546,CarlosS48442375,Directed,4606,,1,true
ROBERTA57596546,DREEZ_171,Directed,4605,,1,true
ROBERTA57596546,EdsonFilho74,Directed,4604,,1,true
ROBERTA57596546,MarcelaSaraivas,Directed,4603,,1,true
LKurudez,velhodoriorj,Directed,5458,,1,true
AstralSandro,buarqueana13,Directed,4429,,1,true
AstralSandro,danielmarks17,Directed,4428,,1,true
AstralSandro,nordestinanews,Directed,4427,,1,true
RegBRAJP,simonegmoreno,Directed,5065,,1,true
RosaHVitor,simonegmoreno,Directed,4855,,1,true
karineneves13ca,simonegmoreno,Directed,2915,,1,true
SoyAlineBatista,simonegmoreno,Directed,1191,,1,true
ceara59,simonegmoreno,Directed,422,,1,true
Patrcia01777362,CarlosS48442375,Directed,4802,,1,true
Patrcia01777362,LucianaMSSanch1,Directed,4780,,1,true
MarcoRS1984,cunha_dil,Directed,5756,,1,true
rd12493055,cesarcalejon1,Directed,1721,,1,true
rd12493055,claudiofalatudo,Directed,1720,,1,true
rd12493055,lazarorosa25,Directed,1719,,1,true
Repente40,oicram2016,Directed,5158,,1,true
Repente40,TelesCombate,Directed,5157,,1,true
Repente40,TiciaEvans,Directed,5156,,1,true
Repente40,buarqueana13,Directed,5155,,1,true
Repente40,cassiooliveir_,Directed,5154,,1,true
Repente40,cervejadgarrafa,Directed,5153,,1,true
Repente40,cesarcalejon1,Directed,5152,,1,true
Repente40,claudiofalatudo,Directed,5151,,1,true
Repente40,consallys,Directed,5150,,1,true
Repente40,zurenemanique,Directed,5149,,1,true
Repente40,daniduncan,Directed,5148,,1,true
Repente40,edsozx,Directed,5147,,1,true
Repente40,eliiwelton,Directed,5146,,1,true
Repente40,euailze,Directed,5145,,1,true
Repente40,fonncllau10,Directed,5144,,1,true
Repente40,giordano_girl,Directed,5143,,1,true
Repente40,lazarorosa25,Directed,5142,,1,true
Repente40,lolaescreva,Directed,5141,,1,true
Repente40,didizinhailha,Directed,5139,,1,true
Repente40,SamuraiChines,Directed,5094,,1,true
Repente40,Rosaniba,Directed,5093,,1,true
Repente40,RonnyCombate,Directed,5092,,1,true
Repente40,P_de_Plotino,Directed,5091,,1,true
Repente40,AngelJones_13,Directed,5040,,1,true
Repente40,CarlosS48442375,Directed,5039,,1,true
Repente40,CrisSilvaSJC,Directed,5038,,1,true
Repente40,Cro_thom,Directed,5036,,1,true
Repente40,DielNascimento4,Directed,5035,,1,true
Repente40,EdsonFilho74,Directed,5034,,1,true
Repente40,JRBRONKO,Directed,5033,,1,true
Repente40,LulaSilvaLivre,Directed,5032,,1,true
Repente40,M_Cristian18,Directed,5031,,1,true
Repente40,MarcelaSaraivas,Directed,5030,,1,true
Repente40,NoronhaNoronh4,Directed,5029,,1,true
Repente40,OBrizolulista,Directed,5028,,1,true
Repente40,DREEZ_171,Directed,5027,,1,true
Repente40,Dan_SK,Directed,256,,2,true
Repente40,sorayabborges,Directed,209,,2,true
Repente40,danielmarks17,Directed,202,,2,true
Repente40,elianeespindo14,Directed,199,,2,true
ElianeZandonadi,lazarorosa25,Directed,3149,,1,true
pacato13760420,MarcelaSaraivas,Directed,1656,,1,true
pacato13760420,Rosaniba,Directed,1655,,1,true
pacato13760420,adamoantonioni,Directed,1654,,1,true
pacato13760420,buarqueana13,Directed,1653,,1,true
pacato13760420,claudiofalatudo,Directed,1652,,1,true
pacato13760420,consallys,Directed,1651,,1,true
pacato13760420,daniduncan,Directed,1650,,1,true
pacato13760420,euailze,Directed,1649,,1,true
pacato13760420,JRBRONKO,Directed,1648,,1,true
pacato13760420,giordano_girl,Directed,1647,,1,true
pacato13760420,lazarorosa25,Directed,1638,,1,true
pacato13760420,EdsonFilho74,Directed,1637,,1,true
pacato13760420,DREEZ_171,Directed,1636,,1,true
pacato13760420,CrisSilvaSJC,Directed,1635,,1,true
pacato13760420,CornetaCritica,Directed,1616,,1,true
luciah1000,cesarcalejon1,Directed,2765,,1,true
luciah1000,consallys,Directed,2764,,1,true
luciah1000,daniduncan,Directed,2763,,1,true
luciah1000,euailze,Directed,2762,,1,true
luciah1000,lazarorosa25,Directed,2761,,1,true
luciah1000,buarqueana13,Directed,2757,,1,true
luciah1000,NoronhaNoronh4,Directed,2745,,1,true
luciah1000,EdsonFilho74,Directed,2744,,1,true
luciah1000,MarcelaSaraivas,Directed,2735,,1,true
luciah1000,AngelJones_13,Directed,2727,,1,true
luciah1000,CarlosS48442375,Directed,2726,,1,true
SoyAlineBatista,AngelJones_13,Directed,1257,,1,true
SoyAlineBatista,CarlosS48442375,Directed,1256,,1,true
SoyAlineBatista,Dan_SK,Directed,1255,,1,true
SoyAlineBatista,JRBRONKO,Directed,1254,,1,true
SoyAlineBatista,JosDonizettiVi3,Directed,1253,,1,true
SoyAlineBatista,MDu2022,Directed,1252,,1,true
SoyAlineBatista,MarcelaSaraivas,Directed,1251,,1,true
SoyAlineBatista,RicardaBatista,Directed,1250,,1,true
SoyAlineBatista,adamoantonioni,Directed,1249,,1,true
SoyAlineBatista,buarqueana13,Directed,1248,,1,true
SoyAlineBatista,cassiooliveir_,Directed,1247,,1,true
SoyAlineBatista,cervejadgarrafa,Directed,1246,,1,true
SoyAlineBatista,danielmarks17,Directed,1233,,1,true
SoyAlineBatista,didizinhailha,Directed,1222,,1,true
SoyAlineBatista,eliiwelton,Directed,1221,,1,true
SoyAlineBatista,jamlima77,Directed,1220,,1,true
SoyAlineBatista,kelvin_a10,Directed,1197,,1,true
SoyAlineBatista,lazarorosa25,Directed,1196,,1,true
SoyAlineBatista,nordestinanews,Directed,1194,,1,true
SoyAlineBatista,oicram2016,Directed,1193,,1,true
SoyAlineBatista,relidafernanda,Directed,1192,,1,true
SoyAlineBatista,tuittage,Directed,1190,,1,true
SoyAlineBatista,winsletpaulson,Directed,1188,,1,true
SoyAlineBatista,CornetaCritica,Directed,326,,2,true
SoyAlineBatista,CrisSilvaSJC,Directed,311,,2,true
SoyAlineBatista,OBrizolulista,Directed,119,,4,true
homo10sapiens,euailze,Directed,2410,,1,true
homo10sapiens,lazarorosa25,Directed,2409,,1,true
homo10sapiens,netto41,Directed,2406,,1,true
homo10sapiens,oicram2016,Directed,2405,,1,true
homo10sapiens,zurenemanique,Directed,2404,,1,true
homo10sapiens,edsozx,Directed,2402,,1,true
homo10sapiens,daniduncan,Directed,2390,,1,true
homo10sapiens,claudiofalatudo,Directed,2389,,1,true
homo10sapiens,AngelJones_13,Directed,2384,,1,true
homo10sapiens,CarlosS48442375,Directed,2383,,1,true
homo10sapiens,Cro_thom,Directed,2382,,1,true
homo10sapiens,DREEZ_171,Directed,2381,,1,true
homo10sapiens,consallys,Directed,2380,,1,true
homo10sapiens,EdsonFilho74,Directed,2379,,1,true
homo10sapiens,MarcelaSaraivas,Directed,2378,,1,true
homo10sapiens,Naradmoraes,Directed,2377,,1,true
homo10sapiens,OceanAlves,Directed,2376,,1,true
homo10sapiens,P_de_Plotino,Directed,2375,,1,true
homo10sapiens,RonaldoJBBarros,Directed,2374,,1,true
homo10sapiens,TiciaEvans,Directed,2373,,1,true
homo10sapiens,buarqueana13,Directed,2372,,1,true
homo10sapiens,cesarcalejon1,Directed,2371,,1,true
homo10sapiens,JRBRONKO,Directed,2370,,1,true
homo10sapiens,sorayabborges,Directed,210,,2,true
vlds_jr,cervejadgarrafa,Directed,2140,,1,true
vlds_jr,claudiofalatudo,Directed,2139,,1,true
Cf70Cristina,cesarcalejon1,Directed,4268,,1,true
Cf70Cristina,lazarorosa25,Directed,4267,,1,true
carlosmouramelo,euailze,Directed,533,,1,true
carlosmouramelo,daniduncan,Directed,532,,1,true
carlosmouramelo,cervejadgarrafa,Directed,530,,1,true
carlosmouramelo,buarqueana13,Directed,529,,1,true
carlosmouramelo,ZellFlorizel,Directed,524,,1,true
carlosmouramelo,MarcelaSaraivas,Directed,523,,1,true
carlosmouramelo,DREEZ_171,Directed,522,,1,true
csilvarego,carlosmouramelo,Directed,889,,1,true
AntoniadePaula7,lazarorosa25,Directed,4306,,1,true
Aicram39552326,RonnyCombate,Directed,4019,,1,true
conciliele,AngelJones_13,Directed,813,,1,true
conciliele,CarlosS48442375,Directed,812,,1,true
conciliele,CrisSilvaSJC,Directed,810,,1,true
conciliele,Cro_thom,Directed,788,,1,true
conciliele,DielNascimento4,Directed,787,,1,true
conciliele,giordano_girl,Directed,785,,1,true
conciliele,lazarorosa25,Directed,784,,1,true
conciliele,lolaescreva,Directed,783,,1,true
conciliele,oicram2016,Directed,782,,1,true
conciliele,queenvermelha13,Directed,781,,1,true
conciliele,sorayabborges,Directed,780,,1,true
conciliele,zurenemanique,Directed,779,,1,true
conciliele,euailze,Directed,769,,1,true
conciliele,DREEZ_171,Directed,768,,1,true
conciliele,daniduncan,Directed,767,,1,true
conciliele,claudiofalatudo,Directed,766,,1,true
conciliele,EdsonFilho74,Directed,765,,1,true
conciliele,JRBRONKO,Directed,764,,1,true
conciliele,M_Cristian18,Directed,763,,1,true
conciliele,MarcelaSaraivas,Directed,762,,1,true
conciliele,OBrizolulista,Directed,760,,1,true
conciliele,OceanAlves,Directed,759,,1,true
conciliele,Robi73589635,Directed,758,,1,true
conciliele,RonaldoJBBarros,Directed,757,,1,true
conciliele,RonnyCombate,Directed,756,,1,true
conciliele,Sampafalke,Directed,755,,1,true
conciliele,TiciaEvans,Directed,754,,1,true
conciliele,ZellFlorizel,Directed,753,,1,true
conciliele,adamoantonioni,Directed,752,,1,true
conciliele,buarqueana13,Directed,751,,1,true
conciliele,cervejadgarrafa,Directed,750,,1,true
conciliele,cesarcalejon1,Directed,749,,1,true
conciliele,consallys,Directed,748,,1,true
conciliele,fonncllau10,Directed,577,,1,true
madelcostas,lolaescreva,Directed,2832,,1,true
madelcostas,lazarorosa25,Directed,2769,,1,true
madelcostas,consallys,Directed,2767,,1,true
madelcostas,LucianaMSSanch1,Directed,2766,,1,true
madelcostas,cesarcalejon1,Directed,2680,,1,true
AyltonBaptista,BrilhaEstrela13,Directed,4463,,1,true
AyltonBaptista,CarlosS48442375,Directed,4462,,1,true
gleyseviana_,cesarcalejon1,Directed,2596,,1,true
gleyseviana_,lazarorosa25,Directed,2595,,1,true
NadiaMariasol,zurenemanique,Directed,5716,,1,true
NadiaMariasol,lolaescreva,Directed,5708,,1,true
NadiaMariasol,euailze,Directed,5696,,1,true
NadiaMariasol,consallys,Directed,5695,,1,true
NadiaMariasol,daniduncan,Directed,5686,,1,true
NadiaMariasol,Cro_thom,Directed,5684,,1,true
NadiaMariasol,IsabelA11063116,Directed,5683,,1,true
NadiaMariasol,MDu2022,Directed,5682,,1,true
NadiaMariasol,MarcelaSaraivas,Directed,5681,,1,true
NadiaMariasol,OceanAlves,Directed,5680,,1,true
NadiaMariasol,PalhaWill,Directed,5679,,1,true
NadiaMariasol,RonaldoJBBarros,Directed,5678,,1,true
NadiaMariasol,buarqueana13,Directed,5677,,1,true
Ademir1956Ap,lidiacorrea20,Directed,3952,,1,true
Ademir1956Ap,lazarorosa25,Directed,3951,,1,true
vaz_eunice,daniduncan,Directed,2011,,1,true
vaz_eunice,euailze,Directed,2010,,1,true
vaz_eunice,kelvin_a10,Directed,2009,,1,true
vaz_eunice,lazarorosa25,Directed,2008,,1,true
vaz_eunice,lucivaniasousa,Directed,2007,,1,true
vaz_eunice,zurenemanique,Directed,2005,,1,true
